,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,radar_group6,radar_group6,radar_group6,radar_group6,radar_group6,radar_group6,radar_group6,Unlabeled 1968,Unlabeled 1968,Unlabeled 1968,Unlabeled 1969,Unlabeled 1969,Unlabeled 1969,Unlabeled 1970,Unlabeled 1970,Unlabeled 1970,Unlabeled 1971,Unlabeled 1971,Unlabeled 1971,Unlabeled 1974,Unlabeled 1974,Unlabeled 1974,Unlabeled 1976,Unlabeled 1976,Unlabeled 1976,Unlabeled 1978,Unlabeled 1978,Unlabeled 1978,Unlabeled 1979,Unlabeled 1979,Unlabeled 1979,Unlabeled 1980,Unlabeled 1980,Unlabeled 1980,Unlabeled 1981,Unlabeled 1981,Unlabeled 1981,radar_group6:Marker1,radar_group6:Marker1,radar_group6:Marker1,radar_group6:Marker2,radar_group6:Marker2,radar_group6:Marker2,radar_group6:Marker3,radar_group6:Marker3,radar_group6:Marker3
,ID,"46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","112BA0","112BA0","112BA0","112BD0","112BD0","112BD0","112870","112870","112870","112BC0","112BC0","112BC0","112C20","112C20","112C20","112C40","112C40","112C40","112C60","112C60","112C60","112C70","112C70","112C70","112CB0","112CB0","112CB0","112CD0","112CD0","112CD0","112620","112620","112620","112650","112650","112650","18EEFB02AE5111E97C158CA05683D95","18EEFB02AE5111E97C158CA05683D95","18EEFB02AE5111E97C158CA05683D95"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
855,2.375000,-0.004028,-0.000440,-0.003607,-0.999985,-5.051555,1.794237,0.666788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954297,1.784467,0.786329,-4.958542,1.783809,0.547739,-5.241680,1.811941,0.666183
856,2.377778,-0.002560,-0.000515,-0.003809,-0.999989,-5.051629,1.794271,0.666819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954546,1.784834,0.786049,-4.958834,1.791255,0.545242,-5.241761,1.811897,0.666188
857,2.380556,-0.000077,-0.000454,-0.001505,-0.999999,-5.051158,1.793688,0.666926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954326,1.784404,0.786261,-4.958160,1.784549,0.549297,-5.240768,1.812655,0.666694
858,2.383333,0.000328,-0.002426,-0.009229,-0.999954,-5.051389,1.792615,0.667249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954578,1.784801,0.786014,-4.958369,1.784136,0.548096,-5.241368,1.808255,0.668074
859,2.386111,0.000306,-0.002562,-0.008815,-0.999958,-5.051296,1.792678,0.667464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954618,1.784735,0.786021,-4.958828,1.791358,0.545170,-5.241597,1.808395,0.667507
860,2.388889,0.001352,-0.003413,-0.008061,-0.999961,-5.051166,1.792773,0.667742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954653,1.784786,0.786014,-4.958076,1.781929,0.548462,-5.241442,1.808776,0.668072
861,2.391667,0.001888,-0.002339,-0.006571,-0.999974,-5.051392,1.792775,0.667120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954598,1.784757,0.786010,-4.958508,1.784297,0.548180,-5.241620,1.809344,0.667021
862,2.394444,0.001116,-0.001267,-0.005831,-0.999982,-5.051400,1.793104,0.667043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954632,1.784847,0.786039,-4.959156,1.791429,0.545262,-5.241602,1.809955,0.666564
863,2.397222,0.000434,-0.000432,-0.001795,-0.999998,-5.051271,1.793883,0.666883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954592,1.784725,0.786046,-4.958190,1.784650,0.548207,-5.240735,1.812773,0.666670
864,2.400000,0.001305,-0.000067,-0.001687,-0.999998,-5.051246,1.793715,0.666697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954593,1.784752,0.786099,-4.958944,1.790975,0.545885,-5.241301,1.812141,0.665752
865,2.402778,0.001309,-0.000176,-0.001292,-0.999998,-5.051332,1.793815,0.666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954593,1.784788,0.786066,-4.958188,1.782341,0.548594,-5.241372,1.812391,0.665784
866,2.405556,0.001452,-0.000062,-0.001452,-0.999998,-5.051476,1.793804,0.666651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954549,1.784871,0.786080,-4.958859,1.791208,0.545248,-5.241522,1.812319,0.665699
867,2.408333,0.000976,-0.001027,-0.002605,-0.999996,-5.051466,1.794060,0.666632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954574,1.784829,0.786036,-4.958555,1.783912,0.547710,-5.240758,1.812683,0.666654
868,2.411111,0.000327,-0.001013,-0.002089,-0.999997,-5.051517,1.793908,0.666793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954588,1.784796,0.785989,-4.958539,1.783815,0.547738,-5.241711,1.812387,0.666810
869,2.413889,-0.007533,-0.002234,-0.010285,-0.999916,-5.051702,1.794215,0.666870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954587,1.784796,0.786065,-4.958839,1.791260,0.545258,-5.241387,1.808298,0.668099
870,2.416667,-0.008724,-0.003120,-0.012493,-0.999879,-5.052096,1.794016,0.667270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954600,1.784759,0.786020,-4.959641,1.789068,0.548350,-5.242506,1.808336,0.667828
871,2.419444,-0.003704,-0.000781,-0.004233,-0.999984,-5.051678,1.794432,0.666972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954606,1.784794,0.786042,-4.958597,1.786175,0.549773,-5.241747,1.812217,0.666762
872,2.422222,-0.000125,0.000151,-0.001058,-0.999999,-5.051185,1.793738,0.666773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954372,1.784367,0.786298,-4.959115,1.791422,0.545246,-5.241216,1.812405,0.665800
873,2.425000,0.000754,0.000132,-0.001475,-0.999999,-5.051214,1.793908,0.666723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954583,1.784776,0.786049,-4.958138,1.784670,0.548545,-5.241261,1.812416,0.665724
874,2.427778,0.001174,-0.000161,-0.001527,-0.999998,-5.051425,1.793747,0.666709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954598,1.784731,0.786070,-4.958287,1.784020,0.547490,-5.241474,1.812234,0.665806
875,2.430556,0.000512,0.000159,-0.001873,-0.999998,-5.051332,1.793886,0.666702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954603,1.784778,0.786014,-4.958935,1.790963,0.545892,-5.241393,1.812243,0.665702
876,2.433333,-0.000267,0.000071,-0.001289,-0.999999,-5.051179,1.793751,0.666771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954371,1.784386,0.786272,-4.958955,1.791055,0.545823,-5.241220,1.812331,0.665834
877,2.436111,-0.000158,-0.000270,-0.001880,-0.999998,-5.051106,1.793630,0.666872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954347,1.784393,0.786264,-4.958955,1.790911,0.545920,-5.241169,1.811985,0.666060
878,2.438889,0.002345,-0.001759,-0.005402,-0.999981,-5.051472,1.792876,0.666879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954581,1.784865,0.786058,-4.958992,1.791782,0.544685,-5.241660,1.809889,0.666542
879,2.441667,0.001385,-0.001901,-0.008152,-0.999964,-5.051413,1.792603,0.667082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954356,1.784406,0.786289,-4.958843,1.791330,0.545169,-5.241693,1.808571,0.666836
880,2.444444,-0.000792,-0.002373,-0.008807,-0.999958,-5.051352,1.792446,0.667446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954321,1.784351,0.786288,-4.958846,1.791233,0.545248,-5.241652,1.808167,0.667455
881,2.447222,0.000488,-0.002384,-0.009038,-0.999956,-5.051265,1.792686,0.667484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954610,1.784760,0.786052,-4.958859,1.791270,0.545201,-5.241572,1.808318,0.667453
882,2.450000,-0.007697,-0.001463,-0.006147,-0.999950,-5.051337,1.795158,0.666391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954345,1.784354,0.786253,-4.958965,1.791087,0.545792,-5.240762,1.812692,0.666648
883,2.452778,-0.007353,-0.000774,-0.006211,-0.999953,-5.051528,1.795354,0.666212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954610,1.784811,0.786002,-4.958937,1.790934,0.545882,-5.241743,1.812072,0.665848
884,2.455556,-0.003590,-0.000305,-0.004103,-0.999985,-5.051654,1.794342,0.666715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954596,1.784702,0.785976,-4.958590,1.783874,0.547723,-5.241796,1.811857,0.666041
885,2.458333,-0.000273,-0.002703,-0.008721,-0.999958,-5.051149,1.792539,0.667458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954318,1.784397,0.786272,-4.958536,1.783875,0.547720,-5.241001,1.808491,0.668083
886,2.461111,0.000056,-0.002291,-0.008396,-0.999962,-5.051063,1.792495,0.667578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954370,1.784372,0.786244,-4.958869,1.790954,0.545840,-5.241350,1.808371,0.667526
887,2.463889,0.000627,-0.003364,-0.008621,-0.999957,-5.051208,1.792789,0.667587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954574,1.784765,0.785981,-4.958287,1.784113,0.547430,-5.241501,1.808580,0.667924
888,2.466667,-0.000271,-0.003709,-0.008723,-0.999955,-5.051301,1.792940,0.667641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954569,1.784722,0.786051,-4.958756,1.783597,0.547441,-5.241598,1.808692,0.668140
889,2.469444,-0.007664,-0.001253,-0.005502,-0.999955,-5.051587,1.795159,0.666424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954591,1.784815,0.786006,-4.958833,1.791308,0.545165,-5.240767,1.812823,0.666652
890,2.472222,-0.007765,-0.000465,-0.005474,-0.999955,-5.051346,1.795323,0.666177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954322,1.784415,0.786303,-4.958190,1.785392,0.549690,-5.241536,1.812322,0.665713
891,2.475000,-0.003004,-0.000170,-0.003450,-0.999990,-5.051467,1.794400,0.666738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954618,1.784761,0.786053,-4.958552,1.783841,0.547688,-5.241586,1.812163,0.665993
892,2.477778,-0.007708,-0.001338,-0.005870,-0.999952,-5.051316,1.795090,0.666557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954576,1.784764,0.786009,-4.958903,1.791056,0.545773,-5.240726,1.812768,0.666763
893,2.480556,0.001145,-0.000691,-0.001515,-0.999998,-5.051362,1.793782,0.666853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954611,1.784738,0.786013,-4.958279,1.784065,0.547502,-5.240750,1.812807,0.666716
894,2.483333,0.003166,-0.000346,-0.000410,-0.999995,-5.051305,1.793545,0.666577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954608,1.784790,0.786051,-4.958206,1.782404,0.548596,-5.241313,1.812453,0.665667
895,2.486111,-0.000795,-0.000066,-0.002069,-0.999998,-5.051312,1.794095,0.666658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954620,1.784703,0.786015,-4.958378,1.785134,0.549027,-5.241381,1.812380,0.665792
896,2.488889,-0.003851,-0.000267,-0.003650,-0.999986,-5.051654,1.794073,0.666780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954383,1.784341,0.786311,-4.958875,1.791286,0.545196,-5.241780,1.811761,0.666102
897,2.491667,-0.002719,-0.001238,-0.007373,-0.999968,-5.051651,1.793592,0.667002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954587,1.784763,0.785993,-4.958295,1.784021,0.547469,-5.241905,1.809861,0.666648
898,2.494444,-0.000903,-0.001936,-0.006223,-0.999978,-5.051592,1.792913,0.667133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954529,1.784635,0.786068,-4.958548,1.783922,0.547715,-5.241433,1.808320,0.668068
899,2.497222,0.000407,-0.002685,-0.007412,-0.999969,-5.051461,1.792923,0.667328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954602,1.784774,0.786050,-4.958549,1.783831,0.547698,-5.241717,1.809173,0.667414
900,2.500000,0.000235,-0.002020,-0.007889,-0.999967,-5.051380,1.792884,0.667306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954593,1.784806,0.786012,-4.958838,1.791275,0.545208,-5.241651,1.808954,0.667145
901,2.502778,0.000362,-0.002223,-0.007737,-0.999968,-5.051580,1.792911,0.667362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954555,1.784857,0.786043,-4.958193,1.782333,0.548617,-5.241847,1.809038,0.667274
902,2.505556,-0.000363,-0.001397,-0.006432,-0.999978,-5.051453,1.793177,0.667215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954554,1.784706,0.786036,-4.958889,1.790889,0.545861,-5.241676,1.809801,0.666838
903,2.508333,0.000204,-0.002217,-0.008147,-0.999964,-5.051400,1.792781,0.667387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954584,1.784736,0.786068,-4.958185,1.782305,0.548637,-5.241679,1.808752,0.667302
904,2.511111,0.000623,-0.001147,-0.001969,-0.999997,-5.051494,1.793846,0.666718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954586,1.784789,0.786016,-4.958747,1.783588,0.547462,-5.240773,1.812776,0.666676
905,2.513889,-0.007125,-0.002665,-0.010373,-0.999917,-5.051485,1.794255,0.667115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954564,1.784814,0.786070,-4.958945,1.790957,0.545891,-5.241205,1.808530,0.668462
906,2.516667,-0.010194,-0.003785,-0.014611,-0.999834,-5.051995,1.794129,0.667874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954579,1.784817,0.786006,-4.959678,1.789922,0.548817,-5.242463,1.807639,0.668725
907,2.519444,-0.008509,-0.004127,-0.012520,-0.999877,-5.051977,1.794014,0.667594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954584,1.784756,0.785982,-4.959760,1.789018,0.548491,-5.242386,1.808320,0.668528
908,2.522222,-0.004561,-0.003412,-0.009942,-0.999934,-5.051451,1.793649,0.667600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954600,1.784783,0.785989,-4.958917,1.791003,0.545822,-5.241785,1.808939,0.668133
909,2.525000,0.000012,-0.002285,-0.008087,-0.999965,-5.051158,1.792973,0.667528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954545,1.784749,0.785967,-4.958228,1.784578,0.548193,-5.241435,1.808967,0.667476
910,2.527778,-0.008392,-0.001210,-0.005362,-0.999950,-5.051280,1.794969,0.666597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954374,1.784418,0.786268,-4.958952,1.790988,0.545851,-5.240757,1.812876,0.666658
911,2.530556,0.001421,-0.003049,-0.007608,-0.999965,-5.051380,1.792686,0.667600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954598,1.784785,0.786038,-4.958190,1.782424,0.548641,-5.241441,1.808321,0.668065
912,2.533333,0.005388,-0.002197,-0.006788,-0.999960,-5.051111,1.791964,0.667471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954657,1.784738,0.786038,-4.958488,1.782614,0.548947,-5.241347,1.808447,0.667194
913,2.536111,0.002522,-0.002278,-0.007604,-0.999965,-5.051195,1.792026,0.667338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954358,1.784355,0.786287,-4.958301,1.783958,0.547515,-5.241457,1.808201,0.667194
914,2.538889,-0.000540,-0.003215,-0.008302,-0.999960,-5.051274,1.792586,0.667555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954351,1.784411,0.786334,-4.958547,1.783944,0.547711,-5.241558,1.808499,0.667876
915,2.541667,-0.003115,-0.001956,-0.008517,-0.999957,-5.051433,1.793150,0.667404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954515,1.784686,0.786114,-4.958844,1.791235,0.545229,-5.241724,1.808983,0.667336
916,2.544444,-0.003407,-0.001753,-0.008027,-0.999960,-5.051656,1.793685,0.667236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954582,1.784810,0.786022,-4.958567,1.786136,0.549728,-5.241931,1.809705,0.667101
917,2.547222,-0.002497,-0.001739,-0.008181,-0.999962,-5.051655,1.793797,0.667110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954567,1.784781,0.786031,-4.957869,1.784559,0.547962,-5.241935,1.809758,0.666938
918,2.550000,-0.003059,-0.001827,-0.007792,-0.999963,-5.051594,1.793721,0.667052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954316,1.784421,0.786253,-4.958573,1.783871,0.547732,-5.241861,1.809831,0.666934
919,2.552778,-0.002630,-0.001649,-0.007468,-0.999967,-5.051569,1.793546,0.667164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954556,1.784748,0.786041,-4.958858,1.791317,0.545183,-5.241827,1.809779,0.666963
920,2.555556,-0.000613,-0.001544,-0.005758,-0.999982,-5.051390,1.793034,0.667201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954304,1.784438,0.786309,-4.958209,1.782346,0.548610,-5.241590,1.809915,0.666890
921,2.558333,-0.007805,-0.001339,-0.005633,-0.999953,-5.051524,1.795176,0.666549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954579,1.784826,0.786047,-4.958979,1.790971,0.545869,-5.241206,1.812538,0.667056
922,2.561111,-0.008176,-0.000650,-0.005490,-0.999951,-5.051482,1.795222,0.666292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954555,1.784765,0.786069,-4.958538,1.783922,0.547730,-5.241673,1.812215,0.665913
923,2.563889,-0.007121,-0.004008,-0.011380,-0.999902,-5.051462,1.793811,0.667362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954396,1.784309,0.786270,-4.958848,1.791350,0.545168,-5.241187,1.808429,0.668480
924,2.566667,0.001387,-0.000642,-0.001453,-0.999998,-5.051333,1.793774,0.666848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954563,1.784789,0.786077,-4.958294,1.784037,0.547489,-5.240766,1.812808,0.666620
925,2.569444,-0.003258,-0.003339,-0.009502,-0.999944,-5.051445,1.793452,0.667765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954602,1.784719,0.786037,-4.958561,1.786155,0.549771,-5.241028,1.808332,0.668075
926,2.572222,-0.004594,-0.002448,-0.011193,-0.999924,-5.051511,1.793419,0.667697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954576,1.784743,0.786037,-4.958931,1.790964,0.545871,-5.241884,1.808234,0.667864
927,2.575000,0.001380,-0.000642,-0.002263,-0.999996,-5.051377,1.794045,0.666733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954579,1.784773,0.786015,-4.957822,1.784593,0.547967,-5.241732,1.812314,0.666759
928,2.577778,-0.007040,-0.003458,-0.010922,-0.999910,-5.051705,1.794019,0.667225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954587,1.784796,0.785993,-4.958874,1.791343,0.545189,-5.241427,1.808311,0.668057
929,2.580556,-0.008552,-0.003621,-0.013155,-0.999870,-5.052071,1.793911,0.667468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954587,1.784802,0.786052,-4.959726,1.789044,0.548459,-5.242499,1.807977,0.668209
930,2.583333,-0.008116,-0.001406,-0.006639,-0.999944,-5.051733,1.795401,0.666311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954598,1.784837,0.786053,-4.958912,1.791019,0.545859,-5.241733,1.812252,0.666759
931,2.586111,0.000343,-0.000784,-0.001295,-0.999999,-5.051297,1.793655,0.666931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954317,1.784446,0.786341,-4.958354,1.782434,0.549025,-5.240764,1.812795,0.666673
932,2.588889,0.002418,-0.000574,-0.000390,-0.999997,-5.051144,1.793424,0.666735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954336,1.784458,0.786274,-4.958526,1.783908,0.547735,-5.241151,1.812341,0.665941
933,2.591667,0.001331,-0.000005,-0.002081,-0.999997,-5.051279,1.794086,0.666545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954601,1.784823,0.785999,-4.958946,1.791014,0.545857,-5.241348,1.812362,0.665576
934,2.594444,0.000333,-0.001254,-0.002213,-0.999997,-5.051486,1.793903,0.666884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954610,1.784796,0.786037,-4.958552,1.783869,0.547743,-5.241214,1.812533,0.667077
935,2.597222,0.001295,-0.002280,-0.007372,-0.999969,-5.051377,1.792700,0.667326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954635,1.784745,0.785991,-4.958281,1.784110,0.547486,-5.241177,1.808492,0.668449
936,2.600000,-0.000204,-0.002250,-0.009145,-0.999956,-5.051194,1.792799,0.667396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954648,1.784702,0.786012,-4.958422,1.785037,0.548990,-5.241505,1.808390,0.667338
937,2.602778,0.001199,-0.003292,-0.008359,-0.999959,-5.051199,1.792688,0.667687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954620,1.784744,0.786030,-4.958875,1.791361,0.545153,-5.241485,1.808577,0.667977
938,2.605556,0.000726,-0.003490,-0.008065,-0.999961,-5.051207,1.792891,0.667645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954579,1.784785,0.786068,-4.958412,1.784117,0.548082,-5.241483,1.808893,0.668026
939,2.608333,0.000329,-0.002238,-0.007973,-0.999966,-5.051240,1.792972,0.667471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954324,1.784437,0.786268,-4.959136,1.791439,0.545283,-5.241514,1.809010,0.667390
940,2.611111,-0.000344,-0.001151,-0.006453,-0.999979,-5.051402,1.793234,0.667137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954614,1.784748,0.786023,-4.958180,1.784508,0.549290,-5.241625,1.809851,0.666666
941,2.613889,0.000068,-0.001687,-0.007089,-0.999974,-5.051551,1.793482,0.666907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954449,1.784834,0.786032,-4.958533,1.783841,0.547720,-5.241796,1.809856,0.666626
942,2.616667,0.000427,-0.000607,-0.001817,-0.999998,-5.051232,1.793925,0.666724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954587,1.784767,0.786037,-4.957295,1.783567,0.547901,-5.240741,1.812762,0.666703
943,2.619444,0.000746,-0.000161,-0.000906,-0.999999,-5.051208,1.793633,0.666733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954553,1.784759,0.786134,-4.958843,1.791295,0.545208,-5.241233,1.812357,0.665846
944,2.622222,-0.000058,-0.000287,-0.001883,-0.999998,-5.051399,1.793995,0.666585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954602,1.784769,0.786022,-4.958587,1.786095,0.549779,-5.241461,1.812348,0.665775
945,2.625000,0.000801,-0.000336,-0.002350,-0.999997,-5.051441,1.794183,0.666571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954600,1.784794,0.786043,-4.958318,1.782424,0.549026,-5.241521,1.812358,0.665748
946,2.627778,-0.000397,-0.000044,-0.002038,-0.999998,-5.051342,1.794000,0.666774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954577,1.784717,0.786022,-4.958970,1.790939,0.545886,-5.241410,1.812296,0.665885
947,2.630556,-0.001052,-0.000398,-0.002529,-0.999996,-5.051473,1.794091,0.666684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954619,1.784751,0.786042,-4.958530,1.783898,0.547747,-5.241559,1.812201,0.665954
948,2.633333,0.001722,-0.000183,-0.002168,-0.999996,-5.051402,1.794104,0.666685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954622,1.784841,0.786017,-4.958050,1.781992,0.548455,-5.241474,1.812347,0.665770
949,2.636111,0.000293,-0.000314,-0.001270,-0.999999,-5.051287,1.793635,0.666745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954545,1.784689,0.786060,-4.958861,1.791401,0.545137,-5.241327,1.812221,0.665933
950,2.638889,0.001578,-0.000205,-0.001522,-0.999998,-5.051344,1.793863,0.666674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954582,1.784950,0.786044,-4.958323,1.784034,0.547434,-5.241393,1.812351,0.665772
951,2.641667,0.001477,-0.000399,-0.001769,-0.999997,-5.051414,1.793804,0.666620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954351,1.784411,0.786317,-4.958863,1.791288,0.545252,-5.241472,1.812199,0.665796
952,2.644444,0.000191,-0.001642,-0.006492,-0.999978,-5.051526,1.793122,0.667004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954559,1.784803,0.786050,-4.958313,1.784154,0.547433,-5.241391,1.808429,0.668055
953,2.647222,-0.000848,-0.002356,-0.009851,-0.999948,-5.051406,1.792815,0.667286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954587,1.784842,0.786053,-4.958573,1.786071,0.549733,-5.241739,1.808139,0.667290
954,2.650000,-0.002038,-0.003382,-0.009903,-0.999943,-5.051362,1.793186,0.667785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954637,1.784790,0.786063,-4.958824,1.791283,0.545209,-5.241695,1.808490,0.668221
955,2.652778,-0.002697,-0.002283,-0.010200,-0.999942,-5.051336,1.793188,0.667537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954624,1.784730,0.786042,-4.958181,1.784581,0.548199,-5.241679,1.808380,0.667577
956,2.655556,0.000800,-0.002582,-0.008192,-0.999963,-5.051236,1.792335,0.667549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.954345,1.784382,0.786275,-4.958179,1.782420,0.548578,-5.241393,1.808250,0.668115
